station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,parameter,result,reporting_limit,units,method_name
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Dissolved Chloride,1100,0.10000000,mg/L,"Std Method 4500-Cl, B"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Dissolved Magnesium,98,0.10000000,mg/L,EPA 242.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Dissolved Nitrate,124,0.10000000,mg/L,EPA 352.1 (DWR Modified)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Dissolved Potassium,2.5,0.10000000,mg/L,EPA 258.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Dissolved Sodium,596,1.00000000,mg/L,EPA 273.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Dissolved Sulfate,121,1.00000000,mg/L,EPA 375.3
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Total Alkalinity,352,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Total Dissolved Solids,2410,1.00000000,mg/L at 180 °C,EPA 160.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,Total Hardness,696,1.00000000,mg/L as CaCO3,EPA 130.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744648,07/16/1975 15:00,,Feet,pH,8.2,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,Conductance,3240,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,Dissolved Boron,7.3,0.10000000,mg/L,"Std Method 4500-B, C"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,Dissolved Calcium,72,1.00000000,mg/L,EPA 215.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,Dissolved Chloride,748,0.10000000,mg/L,"Std Method 4500-Cl, B"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,Dissolved Magnesium,64,0.10000000,mg/L,"Std Method 3500-Mg, E"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,Dissolved Sodium,506,1.00000000,mg/L,"Std Method 3500-Na, D"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,Total Alkalinity,319,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,Total Hardness,442,1.00000000,mg/L as CaCO3,EPA 130.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744645,07/17/1967 14:10,,Feet,pH,8.6,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Conductance,2920,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Dissolved Boron,8.8,0.10000000,mg/L,"Std Method 4500-B, C"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Dissolved Calcium,44,1.00000000,mg/L,EPA 215.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Dissolved Chloride,630,1.00000000,mg/L,EPA 325.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Dissolved Hardness,336,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Dissolved Magnesium,55,0.10000000,mg/L,EPA 242.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Dissolved Potassium,1.1,0.10000000,mg/L,EPA 258.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Dissolved Sodium,502,1.00000000,mg/L,EPA 273.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Dissolved Sulfate,120,1.00000000,mg/L,EPA 375.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Total Alkalinity,361,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,Total Dissolved Solids,1690,1.00000000,mg/L at 180 °C,EPA 160.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744653,07/25/1985 10:45,,Feet,pH,8.3,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,Conductance,3870,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,Dissolved Calcium,108,1.00000000,mg/L,EPA 215.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,Dissolved Chloride,950,1.00000000,mg/L,EPA 325.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,Dissolved Hardness,653,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,Dissolved Magnesium,93,0.10000000,mg/L,EPA 242.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,Dissolved Sodium,578,1.00000000,mg/L,EPA 273.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,Total Alkalinity,383,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744651,07/29/1981 10:00,,Feet,pH,8.1,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744646,08/09/1971 12:50,,Feet,Conductance,3730,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744646,08/09/1971 12:50,,Feet,Dissolved Calcium,100,1.00000000,mg/L,EPA 215.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744646,08/09/1971 12:50,,Feet,Dissolved Chloride,967,0.10000000,mg/L,"Std Method 4500-Cl, B"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744646,08/09/1971 12:50,,Feet,Dissolved Magnesium,87,0.10000000,mg/L,"Std Method 3500-Mg, E"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744646,08/09/1971 12:50,,Feet,Dissolved Sodium,510,1.00000000,mg/L,"Std Method 3500-Na, D"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744646,08/09/1971 12:50,,Feet,Total Alkalinity,334,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744646,08/09/1971 12:50,,Feet,Total Hardness,606,1.00000000,mg/L as CaCO3,EPA 130.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744646,08/09/1971 12:50,,Feet,pH,8,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,Conductance,2970,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,Dissolved Calcium,32,1.00000000,mg/L,EPA 215.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,Dissolved Chloride,648,1.00000000,mg/L,EPA 325.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,Dissolved Hardness,302,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,Dissolved Magnesium,54,0.10000000,mg/L,EPA 242.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,Dissolved Potassium,1,0.10000000,mg/L,EPA 258.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,Dissolved Sodium,480,1.00000000,mg/L,EPA 273.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,Total Alkalinity,330,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744654,08/10/1987 14:00,,Feet,pH,8.8,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744649,08/12/1977 10:00,,Feet,Conductance,3620,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744649,08/12/1977 10:00,,Feet,Dissolved Chloride,732,0.10000000,mg/L,"Std Method 4500-Cl, B"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744649,08/12/1977 10:00,,Feet,Dissolved Nitrate,66,0.10000000,mg/L,EPA 352.1 (DWR Modified)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744649,08/12/1977 10:00,,Feet,Dissolved Sodium,532,1.00000000,mg/L,EPA 273.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744649,08/12/1977 10:00,,Feet,Total Alkalinity,344,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744649,08/12/1977 10:00,,Feet,Total Hardness,558,1.00000000,mg/L as CaCO3,EPA 130.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744649,08/12/1977 10:00,,Feet,pH,8,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744647,08/20/1973 12:45,,Feet,Conductance,4300,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744647,08/20/1973 12:45,,Feet,Dissolved Chloride,1120,0.10000000,mg/L,"Std Method 4500-Cl, B"
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744647,08/20/1973 12:45,,Feet,Dissolved Sodium,626,1.00000000,mg/L,EPA 273.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744647,08/20/1973 12:45,,Feet,Total Alkalinity,353,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744647,08/20/1973 12:45,,Feet,Total Hardness,746,1.00000000,mg/L as CaCO3,EPA 130.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744647,08/20/1973 12:45,,Feet,pH,8.2,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,Conductance,3450,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,Dissolved Calcium,84,1.00000000,mg/L,EPA 215.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,Dissolved Chloride,752,1.00000000,mg/L,EPA 325.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,Dissolved Hardness,518,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,Dissolved Magnesium,75,0.10000000,mg/L,EPA 242.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,Dissolved Sodium,560,1.00000000,mg/L,EPA 273.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,Total Alkalinity,456,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744652,08/23/1983 10:15,,Feet,pH,7.9,0.10000000,pH Units,EPA 150.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,Conductance,3170,1.00000000,uS/cm,EPA 120.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,Dissolved Calcium,62,1.00000000,mg/L,EPA 215.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,Dissolved Chloride,707,1.00000000,mg/L,EPA 325.2
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,Dissolved Hardness,385,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,Dissolved Magnesium,56,0.10000000,mg/L,EPA 242.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,Dissolved Sodium,530,1.00000000,mg/L,EPA 273.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,Total Alkalinity,364,1.00000000,mg/L as CaCO3,EPA 310.1
11158,02S02E35G002M,02S02E35G002M,02S02E35G002M,Groundwater,37.71700000,-121.72180000,"Public, Review Status Unknown",Alameda,WDIS_0744655,08/28/1989 14:10,,Feet,pH,8.4,0.10000000,pH Units,EPA 150.1
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,Conductance,3120,1.00000000,uS/cm,EPA 120.1
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,Dissolved Boron,.2,0.10000000,mg/L,"Std Method 4500-B, C"
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,Dissolved Calcium,224,1.00000000,mg/L,EPA 215.2
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,Dissolved Chloride,620,0.10000000,mg/L,"Std Method 4500-Cl, B"
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,Dissolved Magnesium,122,0.10000000,mg/L,"Std Method 3500-Mg, E"
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,Dissolved Sodium,174,1.00000000,mg/L,"Std Method 3500-Na, D"
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,Total Alkalinity,171,1.00000000,mg/L as CaCO3,EPA 310.1
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,Total Hardness,1060,1.00000000,mg/L as CaCO3,EPA 130.2
11228,02S03W08Q001M,02S03W08Q001M,02S03W08Q001M,Groundwater,37.76760000,-122.21600000,"Public, Review Status Unknown",Alameda,WDIS_0744292,07/21/1967 00:00,,Feet,pH,8.2,0.10000000,pH Units,EPA 150.1
