county_name,sample_date,parameter,result,reporting_limit,units,anomaly,potential_cause
Alameda,10/01/1976 09:10,Total Dissolved Solids,320,0.1,mg/L at 180 °C,1,Normal
Alameda,10/01/2012 08:45,Total Dissolved Solids,355,1.0,mg/L,1,Normal
Alameda,10/02/1968 12:00,Total Dissolved Solids,202,0.1,mg/L at 180 °C,1,Normal
Alameda,10/03/1977 10:25,Total Dissolved Solids,689,0.1,mg/L at 180 °C,1,Normal
Alameda,10/04/2011 13:05,Total Dissolved Solids,131,1.0,mg/L,1,Normal
Alameda,10/06/1970 17:30,Total Dissolved Solids,176,0.1,mg/L at 180 °C,1,Normal
Alameda,10/07/1969 20:45,Total Dissolved Solids,192,0.1,mg/L at 180 °C,1,Normal
Alameda,10/07/1992 08:05,Total Dissolved Solids,368,1.0,mg/L,1,Normal
Alameda,10/10/1996 09:53,Total Dissolved Solids,158,1.0,mg/L,1,Normal
Alameda,10/11/1977 12:40,Total Dissolved Solids,753,0.1,mg/L at 180 °C,1,Normal
Alameda,10/14/1993 10:00,Total Dissolved Solids,188,1.0,mg/L,1,Normal
Alameda,10/15/1975 11:40,Total Dissolved Solids,179,0.1,mg/L at 180 °C,1,Normal
Alameda,10/15/1980 09:30,Total Dissolved Solids,152,0.1,mg/L at 180 °C,1,Normal
Alameda,10/15/1986 08:10,Total Dissolved Solids,152,0.1,mg/L at 180 °C,1,Normal
Alameda,10/15/1997 12:34,Total Dissolved Solids,276,0.1,mg/L at 180 °C,1,Normal
Alameda,10/15/2003 07:50,Total Dissolved Solids,302,1.0,mg/L,1,Normal
Alameda,10/15/2008 08:50,Total Dissolved Solids,308,1.0,mg/L,1,Normal
Alameda,10/15/2014 06:50,Total Dissolved Solids,342,1.0,mg/L,1,Normal
Alameda,10/15/2014 06:50,Total Dissolved Solids,343,1.0,mg/L,1,Normal
Alameda,10/15/2019 07:50,Total Dissolved Solids,110,1.0,mg/L,1,Normal
Alameda,10/16/1974 11:50,Total Dissolved Solids,167,0.1,mg/L at 180 °C,1,Normal
Alameda,10/16/1985 10:00,Total Dissolved Solids,295,0.1,mg/L at 180 °C,1,Normal
Alameda,10/16/1990 07:25,Total Dissolved Solids,340,0.1,mg/L at 180 °C,1,Normal
Alameda,10/16/1991 08:30,Total Dissolved Solids,160,0.1,mg/L at 180 °C,1,Normal
Alameda,10/16/1996 06:50,Total Dissolved Solids,179,0.1,mg/L at 180 °C,1,Normal
Alameda,10/16/2002 06:40,Total Dissolved Solids,398,1.0,mg/L,1,Normal
Alameda,10/16/2018 07:25,Total Dissolved Solids,293,1.0,mg/L,1,Normal
Alameda,10/17/1973 10:45,Total Dissolved Solids,155,0.1,mg/L at 180 °C,1,Normal
Alameda,10/17/1977 11:00,Total Dissolved Solids,722,0.1,mg/L at 180 °C,1,Normal
Alameda,10/17/1979 10:00,Total Dissolved Solids,257,0.1,mg/L at 180 °C,1,Normal
Alameda,10/17/1984 08:30,Total Dissolved Solids,166,0.1,mg/L at 180 °C,1,Normal
Alameda,10/17/1989 07:45,Total Dissolved Solids,272,0.1,mg/L at 180 °C,1,Normal
Alameda,10/17/2001 07:45,Total Dissolved Solids,356,1.0,mg/L,1,Normal
Alameda,10/17/2007 08:12,Total Dissolved Solids,297,1.0,mg/L,1,Normal
Alameda,10/17/2012 09:05,Total Dissolved Solids,285,1.0,mg/L,1,Normal
Alameda,10/17/2017 08:05,Total Dissolved Solids,111,1.0,mg/L,1,Normal
Alameda,10/18/1972 12:30,Total Dissolved Solids,167,0.1,mg/L at 180 °C,1,Normal
Alameda,10/18/1978 10:00,Total Dissolved Solids,165,0.1,mg/L at 180 °C,1,Normal
Alameda,10/18/1993 07:30,Total Dissolved Solids,184,0.1,mg/L at 180 °C,1,Normal
Alameda,10/18/1995 08:10,Total Dissolved Solids,122,0.1,mg/L at 180 °C,1,Normal
Alameda,10/18/2000 06:50,Total Dissolved Solids,248,1.0,mg/L,1,Normal
Alameda,10/18/2006 09:25,Total Dissolved Solids,145,1.0,mg/L,1,Normal
Alameda,10/18/2011 08:35,Total Dissolved Solids,118,1.0,mg/L,1,Normal
Alameda,10/18/2016 08:10,Total Dissolved Solids,318,1.0,mg/L,1,Normal
Alameda,10/18/2022 07:15,Total Dissolved Solids,257,2.5,mg/L,1,Normal
Alameda,10/18/2022 07:15,Total Dissolved Solids,259,2.5,mg/L,1,Normal
Alameda,10/19/1977 10:15,Total Dissolved Solids,737,0.1,mg/L at 180 °C,1,Normal
Alameda,10/19/1983 09:05,Total Dissolved Solids,125,0.1,mg/L at 180 °C,1,Normal
Alameda,10/19/1988 08:20,Total Dissolved Solids,399,0.1,mg/L at 180 °C,1,Normal
Alameda,10/19/1994 08:10,Total Dissolved Solids,286,0.1,mg/L at 180 °C,1,Normal
Alameda,10/19/1995 10:30,Total Dissolved Solids,124,1.0,mg/L,1,Normal
Alameda,10/19/2005 06:30,Total Dissolved Solids,207,1.0,mg/L,1,Normal
Alameda,10/19/2021 07:45,Total Dissolved Solids,309,2.5,mg/L,1,Normal
Alameda,10/20/1971 12:15,Total Dissolved Solids,146,0.1,mg/L at 180 °C,1,Normal
Alameda,10/20/1976 11:30,Total Dissolved Solids,311,0.1,mg/L at 180 °C,1,Normal
Alameda,10/20/1981 08:20,Total Dissolved Solids,269,0.1,mg/L at 180 °C,1,Normal
Alameda,10/20/1982 10:00,Total Dissolved Solids,117,0.1,mg/L at 180 °C,1,Normal
Alameda,10/20/1993 08:25,Total Dissolved Solids,183,1.0,mg/L,1,Normal
Alameda,10/20/1994 09:40,Total Dissolved Solids,287,1.0,mg/L,1,Normal
Alameda,10/20/1999 06:45,Total Dissolved Solids,293,1.0,mg/L,1,Normal
Alameda,10/20/2004 07:40,Total Dissolved Solids,309,1.0,mg/L,1,Normal
Alameda,10/20/2010 07:55,Total Dissolved Solids,260,1.0,mg/L,1,Normal
Alameda,10/20/2015 07:25,Total Dissolved Solids,366,1.0,mg/L,1,Normal
Alameda,10/20/2015 07:25,Total Dissolved Solids,367,1.0,mg/L,1,Normal
Alameda,10/20/2020 08:00,Total Dissolved Solids,289,1.0,mg/L,1,Normal
Alameda,10/21/1987 09:00,Total Dissolved Solids,462,0.1,mg/L at 180 °C,1,Normal
Alameda,10/21/1992 07:35,Total Dissolved Solids,378,0.1,mg/L at 180 °C,1,Normal
Alameda,10/21/1998 06:25,Total Dissolved Solids,133,1.0,mg/L,1,Normal
Alameda,10/21/2009 08:00,Total Dissolved Solids,261,1.0,mg/L,1,Normal
Alameda,10/22/2013 09:10,Total Dissolved Solids,273,1.0,mg/L,1,Normal
Alameda,10/23/1991 07:35,Total Dissolved Solids,252,1.0,mg/L,1,Normal
Alameda,10/24/1990 08:58,Total Dissolved Solids,370,1.0,mg/L,1,Normal
Alameda,10/25/1976 10:00,Total Dissolved Solids,286,0.1,mg/L at 180 °C,1,Normal
Alameda,10/25/1977 15:10,Total Dissolved Solids,726,0.1,mg/L at 180 °C,1,Normal
Alameda,11/03/1976 11:15,Total Dissolved Solids,314,0.1,mg/L at 180 °C,1,Normal
Alameda,11/03/1977 13:00,Total Dissolved Solids,738,0.1,mg/L at 180 °C,1,Normal
Alameda,11/04/1969 18:45,Total Dissolved Solids,174,0.1,mg/L at 180 °C,1,Normal
Alameda,11/04/1970 16:45,Total Dissolved Solids,177,0.1,mg/L at 180 °C,1,Normal
Alameda,11/05/2012 11:40,Total Dissolved Solids,256,1.0,mg/L,1,Normal
Alameda,11/06/1968 11:00,Total Dissolved Solids,225,0.1,mg/L at 180 °C,1,Normal
Alameda,11/08/1977 08:40,Total Dissolved Solids,730,0.1,mg/L at 180 °C,1,Normal
Alameda,11/08/2011 11:00,Total Dissolved Solids,106,1.0,mg/L,1,Normal
Alameda,11/10/1993 10:50,Total Dissolved Solids,212,1.0,mg/L,1,Normal
Alameda,11/13/1990 08:00,Total Dissolved Solids,398,0.1,mg/L at 180 °C,1,Normal
Alameda,11/13/1990 12:25,Total Dissolved Solids,394,1.0,mg/L,1,Normal
Alameda,11/14/1973 11:30,Total Dissolved Solids,192,0.1,mg/L at 180 °C,1,Normal
Alameda,11/14/1984 09:55,Total Dissolved Solids,122,0.1,mg/L at 180 °C,1,Normal
Alameda,11/14/1989 09:00,Total Dissolved Solids,311,0.1,mg/L at 180 °C,1,Normal
Alameda,11/14/1996 12:35,Total Dissolved Solids,199,1.0,mg/L,1,Normal
Alameda,11/14/2001 10:00,Total Dissolved Solids,308,1.0,mg/L,1,Normal
Alameda,11/14/2007 08:10,Total Dissolved Solids,283,1.0,mg/L,1,Normal
Alameda,11/14/2012 09:50,Total Dissolved Solids,252,1.0,mg/L,1,Normal
Alameda,11/14/2017 08:35,Total Dissolved Solids,135,1.0,mg/L,1,Normal
Alameda,11/14/2018 08:35,Total Dissolved Solids,281,1.0,mg/L,1,Normal
Alameda,11/15/1972 13:05,Total Dissolved Solids,312,0.1,mg/L at 180 °C,1,Normal
Alameda,11/15/1978 09:30,Total Dissolved Solids,118,0.1,mg/L at 180 °C,1,Normal
Alameda,11/15/1988 09:00,Total Dissolved Solids,465,0.1,mg/L at 180 °C,1,Normal
Alameda,11/15/1995 07:40,Total Dissolved Solids,118,0.1,mg/L at 180 °C,1,Normal
Alameda,11/15/2000 08:05,Total Dissolved Solids,300,1.0,mg/L,1,Normal
Alameda,11/15/2000 08:05,Total Dissolved Solids,307,1.0,mg/L,1,Normal
Alameda,11/15/2006 08:01,Total Dissolved Solids,188,1.0,mg/L,1,Normal
Alameda,11/15/2011 09:05,Total Dissolved Solids,135,1.0,mg/L,1,Normal
Alameda,11/15/2016 08:20,Total Dissolved Solids,281,1.0,mg/L,1,Normal
Alameda,11/15/2022 09:10,Total Dissolved Solids,301,2.5,mg/L,1,Normal
Alameda,11/16/1977 10:30,Total Dissolved Solids,742,0.1,mg/L at 180 °C,1,Normal
Alameda,11/16/1977 10:50,Total Dissolved Solids,763,0.1,mg/L at 180 °C,1,Normal
Alameda,11/16/1983 10:00,Total Dissolved Solids,156,0.1,mg/L at 180 °C,1,Normal
Alameda,11/16/1994 07:30,Total Dissolved Solids,308,0.1,mg/L at 180 °C,1,Normal
Alameda,11/16/1995 11:00,Total Dissolved Solids,132,1.0,mg/L,1,Normal
Alameda,11/16/2005 08:35,Total Dissolved Solids,270,1.0,mg/L,1,Normal
Alameda,11/16/2021 08:45,Total Dissolved Solids,273,2.5,mg/L,1,Normal
Alameda,11/17/1971 12:30,Total Dissolved Solids,130,0.1,mg/L at 180 °C,1,Normal
Alameda,11/17/1976 13:00,Total Dissolved Solids,320,0.1,mg/L at 180 °C,1,Normal
Alameda,11/17/1982 11:15,Total Dissolved Solids,154,0.1,mg/L at 180 °C,1,Normal
Alameda,11/17/1993 07:45,Total Dissolved Solids,261,0.1,mg/L at 180 °C,1,Normal
Alameda,11/17/1994 10:10,Total Dissolved Solids,308,1.0,mg/L,1,Normal
Alameda,11/17/1999 07:25,Total Dissolved Solids,242,1.0,mg/L,1,Normal
Alameda,11/17/2004 07:50,Total Dissolved Solids,248,1.0,mg/L,1,Normal
Alameda,11/17/2010 08:00,Total Dissolved Solids,250,1.0,mg/L,1,Normal
Alameda,11/17/2020 08:50,Total Dissolved Solids,320,2.5,mg/L,1,Normal
Alameda,11/18/1981 09:35,Total Dissolved Solids,299,0.1,mg/L at 180 °C,1,Normal
Alameda,11/18/1987 09:50,Total Dissolved Solids,457,0.1,mg/L at 180 °C,1,Normal
Alameda,11/18/1992 08:45,Total Dissolved Solids,406,0.1,mg/L at 180 °C,1,Normal
Alameda,11/18/1998 08:20,Total Dissolved Solids,146,1.0,mg/L,1,Normal
Alameda,11/18/2009 08:45,Total Dissolved Solids,225,1.0,mg/L,1,Normal
Alameda,11/18/2019 14:30,Total Dissolved Solids,155,1.0,mg/L,1,Normal
Alameda,11/19/1975 12:00,Total Dissolved Solids,126,0.1,mg/L at 180 °C,1,Normal
Alameda,11/19/1980 10:30,Total Dissolved Solids,156,0.1,mg/L at 180 °C,1,Normal
Alameda,11/19/1986 10:15,Total Dissolved Solids,136,0.1,mg/L at 180 °C,1,Normal
Alameda,11/19/1991 08:30,Total Dissolved Solids,340,0.1,mg/L at 180 °C,1,Normal
Alameda,11/19/1992 10:30,Total Dissolved Solids,409,1.0,mg/L,1,Normal
Alameda,11/19/1997 12:34,Total Dissolved Solids,276,0.1,mg/L at 180 °C,1,Normal
Alameda,11/19/2003 07:40,Total Dissolved Solids,281,1.0,mg/L,1,Normal
Alameda,11/19/2008 08:50,Total Dissolved Solids,298,1.0,mg/L,1,Normal
Alameda,11/19/2014 09:25,Total Dissolved Solids,392,1.0,mg/L,1,Normal
Alameda,11/20/1974 12:30,Total Dissolved Solids,281,0.1,mg/L at 180 °C,1,Normal
Alameda,11/20/1985 10:40,Total Dissolved Solids,387,0.1,mg/L at 180 °C,1,Normal
Alameda,11/20/1996 07:50,Total Dissolved Solids,216,0.1,mg/L at 180 °C,1,Normal
Alameda,11/20/2002 07:45,Total Dissolved Solids,331,1.0,mg/L,1,Normal
Alameda,11/20/2013 09:35,Total Dissolved Solids,322,1.0,mg/L,1,Normal
Alameda,11/20/2013 09:35,Total Dissolved Solids,323,1.0,mg/L,1,Normal
Alameda,11/21/1977 16:00,Total Dissolved Solids,705,0.1,mg/L at 180 °C,1,Normal
Alameda,11/21/1979 10:00,Total Dissolved Solids,206,0.1,mg/L at 180 °C,1,Normal
Alameda,11/21/1991 11:15,Total Dissolved Solids,354,1.0,mg/L,1,Normal
Alameda,11/28/1977 09:30,Total Dissolved Solids,621,0.1,mg/L at 180 °C,1,Normal
Alameda,12/02/1969 16:00,Total Dissolved Solids,230,0.1,mg/L at 180 °C,1,Normal
Alameda,12/03/2012 12:30,Total Dissolved Solids,267,1.0,mg/L,1,Normal
Alameda,12/04/1968 14:50,Total Dissolved Solids,222,0.1,mg/L at 180 °C,1,Normal
Alameda,12/06/1977 15:30,Total Dissolved Solids,617,0.1,mg/L at 180 °C,1,Normal
Alameda,12/06/2011 09:45,Total Dissolved Solids,142,1.0,mg/L,1,Normal
Alameda,12/07/1995 11:47,Total Dissolved Solids,177,1.0,mg/L,1,Normal
Alameda,12/08/1970 19:15,Total Dissolved Solids,384,0.1,mg/L at 180 °C,1,Normal
Alameda,12/10/1992 11:30,Total Dissolved Solids,413,1.0,mg/L,1,Normal
Alameda,12/11/1990 12:10,Total Dissolved Solids,431,1.0,mg/L,1,Normal
Alameda,12/11/1991 09:20,Total Dissolved Solids,394,1.0,mg/L,1,Normal
Alameda,12/12/1996 12:45,Total Dissolved Solids,222,1.0,mg/L,1,Normal
Alameda,12/14/1977 09:30,Total Dissolved Solids,596,0.1,mg/L at 180 °C,1,Normal
Alameda,12/14/2005 08:30,Total Dissolved Solids,314,1.0,mg/L,1,Normal
Alameda,12/14/2005 08:30,Total Dissolved Solids,315,1.0,mg/L,1,Normal
Alameda,12/14/2021 08:30,Total Dissolved Solids,279,2.5,mg/L,1,Normal
Alameda,12/15/1971 11:45,Total Dissolved Solids,182,0.1,mg/L at 180 °C,1,Normal
Alameda,12/15/1976 10:05,Total Dissolved Solids,398,0.1,mg/L at 180 °C,1,Normal
Alameda,12/15/1982 10:00,Total Dissolved Solids,115,0.1,mg/L at 180 °C,1,Normal
Alameda,12/15/1993 08:40,Total Dissolved Solids,254,1.0,mg/L,1,Normal
Alameda,12/15/1993 08:45,Total Dissolved Solids,251,0.1,mg/L at 180 °C,1,Normal
Alameda,12/15/1999 06:50,Total Dissolved Solids,388,1.0,mg/L,1,Normal
Alameda,12/15/2004 07:20,Total Dissolved Solids,283,1.0,mg/L,1,Normal
Alameda,12/15/2010 08:25,Total Dissolved Solids,255,1.0,mg/L,1,Normal
Alameda,12/15/2020 09:20,Total Dissolved Solids,367,2.5,mg/L,1,Normal
Alameda,12/16/1981 10:15,Total Dissolved Solids,325,0.1,mg/L at 180 °C,1,Normal
Alameda,12/16/1987 10:40,Total Dissolved Solids,419,0.1,mg/L at 180 °C,1,Normal
Alameda,12/16/1992 09:40,Total Dissolved Solids,457,0.1,mg/L at 180 °C,1,Normal
Alameda,12/16/1998 08:55,Total Dissolved Solids,220,1.0,mg/L,1,Normal
Alameda,12/16/2009 09:05,Total Dissolved Solids,289,1.0,mg/L,1,Normal
Alameda,12/16/2014 08:45,Total Dissolved Solids,368,1.0,mg/L,1,Normal
Alameda,12/16/2015 08:30,Total Dissolved Solids,390,1.0,mg/L,1,Normal
Alameda,12/17/1975 13:00,Total Dissolved Solids,118,0.1,mg/L at 180 °C,1,Normal
Alameda,12/17/1980 10:10,Total Dissolved Solids,164,0.1,mg/L at 180 °C,1,Normal
Alameda,12/17/1986 09:25,Total Dissolved Solids,164,0.1,mg/L at 180 °C,1,Normal
Alameda,12/17/2003 07:20,Total Dissolved Solids,378,1.0,mg/L,1,Normal
Alameda,12/17/2013 08:55,Total Dissolved Solids,433,1.0,mg/L,1,Normal
Alameda,12/17/2019 09:20,Total Dissolved Solids,196,1.0,mg/L,1,Normal
Alameda,12/18/1974 12:00,Total Dissolved Solids,269,0.1,mg/L at 180 °C,1,Normal
Alameda,12/18/1985 10:45,Total Dissolved Solids,357,0.1,mg/L at 180 °C,1,Normal
Alameda,12/18/1990 08:50,Total Dissolved Solids,466,0.1,mg/L at 180 °C,1,Normal
Alameda,12/18/1991 07:30,Total Dissolved Solids,437,0.1,mg/L at 180 °C,1,Normal
Alameda,12/18/1996 09:00,Total Dissolved Solids,182,0.1,mg/L at 180 °C,1,Normal
Alameda,12/18/2002 06:12,Total Dissolved Solids,338,1.0,mg/L,1,Normal
Alameda,12/18/2008 08:30,Total Dissolved Solids,402,1.0,mg/L,1,Normal
Alameda,12/19/1973 13:30,Total Dissolved Solids,252,0.1,mg/L at 180 °C,1,Normal
Alameda,12/19/1979 12:00,Total Dissolved Solids,201,0.1,mg/L at 180 °C,1,Normal
Alameda,12/19/1984 09:40,Total Dissolved Solids,160,0.1,mg/L at 180 °C,1,Normal
Alameda,12/19/1989 08:25,Total Dissolved Solids,347,0.1,mg/L at 180 °C,1,Normal
Alameda,12/19/1989 09:15,Total Dissolved Solids,504,0.1,mg/L at 180 °C,1,Normal
Alameda,12/19/2001 07:45,Total Dissolved Solids,276,1.0,mg/L,1,Normal
Alameda,12/19/2007 08:12,Total Dissolved Solids,295,1.0,mg/L,1,Normal
Alameda,12/19/2012 09:30,Total Dissolved Solids,201,1.0,mg/L,1,Normal
Alameda,12/19/2017 08:50,Total Dissolved Solids,233,1.0,mg/L,1,Normal
Alameda,12/19/2017 08:50,Total Dissolved Solids,234,1.0,mg/L,1,Normal
Alameda,12/19/2018 08:40,Total Dissolved Solids,318,1.0,mg/L,1,Normal
Alameda,12/20/1972 12:25,Total Dissolved Solids,334,0.1,mg/L at 180 °C,1,Normal
Alameda,12/20/1978 08:55,Total Dissolved Solids,170,0.1,mg/L at 180 °C,1,Normal
Alameda,12/20/1994 12:15,Total Dissolved Solids,294,1.0,mg/L,1,Normal
Alameda,12/20/1995 08:00,Total Dissolved Solids,151,0.1,mg/L at 180 °C,1,Normal
Alameda,12/20/2000 09:50,Total Dissolved Solids,309,1.0,mg/L,1,Normal
Alameda,12/20/2006 08:20,Total Dissolved Solids,266,1.0,mg/L,1,Normal
Alameda,12/20/2016 09:00,Total Dissolved Solids,416,1.0,mg/L,1,Normal
Alameda,12/20/2022 08:00,Total Dissolved Solids,374,2.5,mg/L,1,Normal
Alameda,12/20/2022 08:00,Total Dissolved Solids,379,2.5,mg/L,1,Normal
Alameda,12/21/1977 11:45,Total Dissolved Solids,677,0.1,mg/L at 180 °C,1,Normal
Alameda,12/21/1977 11:46,Total Dissolved Solids,722,0.1,mg/L at 180 °C,1,Normal
Alameda,12/21/1983 09:50,Total Dissolved Solids,166,0.1,mg/L at 180 °C,1,Normal
Alameda,12/21/1988 09:45,Total Dissolved Solids,434,0.1,mg/L at 180 °C,1,Normal
Alameda,12/21/1994 08:25,Total Dissolved Solids,294,0.1,mg/L at 180 °C,1,Normal
Alameda,12/21/2011 08:55,Total Dissolved Solids,186,1.0,mg/L,1,Normal
Alameda,12/27/1977 15:45,Total Dissolved Solids,639,0.1,mg/L at 180 °C,1,Normal
Alameda,02/25/2014 09:55,Total Dissolved Solids,484,1.0,mg/L,1,Normal
Alameda,02/25/2014 09:55,Total Dissolved Solids,485,1.0,mg/L,1,Normal
Alameda,03/27/2014 09:40,Total Dissolved Solids,303,1.0,mg/L,1,Normal
Alameda,01/04/1966 10:30,Total Dissolved Solids,292,0.1,mg/L at 180 °C,1,Normal
Alameda,01/05/1968 08:30,Total Dissolved Solids,306,0.1,mg/L at 180 °C,1,Normal
Alameda,01/06/1964 14:10,Total Dissolved Solids,314,0.1,mg/L at 180 °C,1,Normal
Alameda,01/07/1963 09:10,Total Dissolved Solids,480,0.1,mg/L at 180 °C,1,Normal
Alameda,01/10/1967 11:00,Total Dissolved Solids,434,0.1,mg/L at 180 °C,1,Normal
Alameda,01/21/1963 12:55,Total Dissolved Solids,488,0.1,mg/L at 180 °C,1,Normal
Alameda,02/01/1966 09:30,Total Dissolved Solids,301,0.1,mg/L at 180 °C,1,Normal
Alameda,02/02/1968 07:45,Total Dissolved Solids,472,0.1,mg/L at 180 °C,1,Normal
Alameda,02/03/1964 13:45,Total Dissolved Solids,333,0.1,mg/L at 180 °C,1,Normal
Alameda,02/04/1963 09:30,Total Dissolved Solids,487,0.1,mg/L at 180 °C,1,Normal
Alameda,02/09/1965 18:15,Total Dissolved Solids,308,0.1,mg/L at 180 °C,1,Normal
Alameda,02/18/1963 13:50,Total Dissolved Solids,509,0.1,mg/L at 180 °C,1,Normal
Alameda,02/28/1966 09:30,Total Dissolved Solids,386,0.1,mg/L at 180 °C,1,Normal
Alameda,03/02/1964 13:30,Total Dissolved Solids,474,0.1,mg/L at 180 °C,1,Normal
Alameda,03/02/1965 10:00,Total Dissolved Solids,329,0.1,mg/L at 180 °C,1,Normal
Alameda,03/06/1968 07:10,Total Dissolved Solids,360,0.1,mg/L at 180 °C,1,Normal
Alameda,03/15/1967 10:00,Total Dissolved Solids,438,0.1,mg/L at 180 °C,1,Normal
Alameda,04/01/1963 11:25,Total Dissolved Solids,477,0.1,mg/L at 180 °C,1,Normal
Alameda,04/01/1964 15:30,Total Dissolved Solids,349,0.1,mg/L at 180 °C,1,Normal
Alameda,04/01/1965 16:30,Total Dissolved Solids,313,0.1,mg/L at 180 °C,1,Normal
Alameda,04/03/1962 22:30,Total Dissolved Solids,668,0.1,mg/L at 180 °C,1,Normal
Alameda,04/03/1967 16:00,Total Dissolved Solids,234,0.1,mg/L at 180 °C,1,Normal
Alameda,04/03/1968 07:00,Total Dissolved Solids,281,0.1,mg/L at 180 °C,1,Normal
Alameda,04/05/1966 10:00,Total Dissolved Solids,362,0.1,mg/L at 180 °C,1,Normal
Alameda,04/15/1963 15:15,Total Dissolved Solids,477,0.1,mg/L at 180 °C,1,Normal
Alameda,04/29/1963 18:35,Total Dissolved Solids,448,0.1,mg/L at 180 °C,1,Normal
Alameda,05/01/1964 14:30,Total Dissolved Solids,328,0.1,mg/L at 180 °C,1,Normal
Alameda,05/01/1967 14:45,Total Dissolved Solids,186,0.1,mg/L at 180 °C,1,Normal
Alameda,05/01/1968 07:20,Total Dissolved Solids,166,0.1,mg/L at 180 °C,1,Normal
Alameda,05/02/1966 10:30,Total Dissolved Solids,196,0.1,mg/L at 180 °C,1,Normal
Alameda,05/11/1965 10:00,Total Dissolved Solids,260,0.1,mg/L at 180 °C,1,Normal
Alameda,05/13/1963 13:00,Total Dissolved Solids,400,0.1,mg/L at 180 °C,1,Normal
Alameda,05/27/1963 12:30,Total Dissolved Solids,340,0.1,mg/L at 180 °C,1,Normal
Alameda,05/31/1966 09:30,Total Dissolved Solids,205,0.1,mg/L at 180 °C,1,Normal
Alameda,06/01/1964 10:45,Total Dissolved Solids,218,0.1,mg/L at 180 °C,1,Normal
Alameda,06/01/1965 10:00,Total Dissolved Solids,185,0.1,mg/L at 180 °C,1,Normal
Alameda,06/02/1967 14:00,Total Dissolved Solids,117,0.1,mg/L at 180 °C,1,Normal
Alameda,06/17/1962 13:10,Total Dissolved Solids,483,0.1,mg/L at 180 °C,1,Normal
Alameda,07/01/1964 10:20,Total Dissolved Solids,183,0.1,mg/L at 180 °C,1,Normal
Alameda,07/01/1965 17:30,Total Dissolved Solids,183,0.1,mg/L at 180 °C,1,Normal
Alameda,07/07/1967 14:55,Total Dissolved Solids,86,0.1,mg/L at 180 °C,1,Normal
Alameda,07/08/1963 10:50,Total Dissolved Solids,170,0.1,mg/L at 180 °C,1,Normal
Alameda,07/12/1966 10:00,Total Dissolved Solids,250,0.1,mg/L at 180 °C,1,Normal
Alameda,07/16/1962 22:10,Total Dissolved Solids,241,0.1,mg/L at 180 °C,1,Normal
Alameda,07/23/1963 12:00,Total Dissolved Solids,200,0.1,mg/L at 180 °C,1,Normal
Alameda,08/01/1964 08:45,Total Dissolved Solids,217,0.1,mg/L at 180 °C,1,Normal
Alameda,08/01/1967 10:35,Total Dissolved Solids,201,0.1,mg/L at 180 °C,1,Normal
Alameda,08/02/1966 10:00,Total Dissolved Solids,299,0.1,mg/L at 180 °C,1,Normal
Alameda,08/03/1965 13:45,Total Dissolved Solids,215,0.1,mg/L at 180 °C,1,Normal
Alameda,08/14/1962 18:30,Total Dissolved Solids,194,0.1,mg/L at 180 °C,1,Normal
Alameda,08/19/1963 12:30,Total Dissolved Solids,214,0.1,mg/L at 180 °C,1,Normal
Alameda,08/30/1966 09:30,Total Dissolved Solids,346,0.1,mg/L at 180 °C,1,Normal
Alameda,09/01/1964 09:30,Total Dissolved Solids,311,0.1,mg/L at 180 °C,1,Normal
Alameda,09/01/1965 11:20,Total Dissolved Solids,232,0.1,mg/L at 180 °C,1,Normal
Alameda,09/08/1967 10:10,Total Dissolved Solids,272,0.1,mg/L at 180 °C,1,Normal
Alameda,10/01/1964 19:30,Total Dissolved Solids,243,0.1,mg/L at 180 °C,1,Normal
Alameda,10/03/1966 09:30,Total Dissolved Solids,348,0.1,mg/L at 180 °C,1,Normal
Alameda,10/03/1967 11:45,Total Dissolved Solids,308,0.1,mg/L at 180 °C,1,Normal
Alameda,10/05/1965 10:00,Total Dissolved Solids,263,0.1,mg/L at 180 °C,1,Normal
Alameda,10/08/1962 20:20,Total Dissolved Solids,349,0.1,mg/L at 180 °C,1,Normal
Alameda,11/01/1962 15:50,Total Dissolved Solids,424,0.1,mg/L at 180 °C,1,Normal
Alameda,11/01/1966 14:00,Total Dissolved Solids,401,0.1,mg/L at 180 °C,1,Normal
Alameda,11/02/1964 16:30,Total Dissolved Solids,305,0.1,mg/L at 180 °C,1,Normal
Alameda,11/07/1967 12:00,Total Dissolved Solids,267,0.1,mg/L at 180 °C,1,Normal
Alameda,11/09/1965 09:30,Total Dissolved Solids,287,0.1,mg/L at 180 °C,1,Normal
Alameda,11/19/1962 13:00,Total Dissolved Solids,489,0.1,mg/L at 180 °C,1,Normal
Alameda,11/30/1965 09:30,Total Dissolved Solids,288,0.1,mg/L at 180 °C,1,Normal
Alameda,11/30/1966 10:30,Total Dissolved Solids,517,0.1,mg/L at 180 °C,1,Normal
Alameda,12/01/1964 10:00,Total Dissolved Solids,321,0.1,mg/L at 180 °C,1,Normal
Alameda,12/01/1967 08:05,Total Dissolved Solids,291,0.1,mg/L at 180 °C,1,Normal
Alameda,12/09/1962 19:15,Total Dissolved Solids,443,0.1,mg/L at 180 °C,1,Normal
Alameda,12/24/1962 13:50,Total Dissolved Solids,471,0.1,mg/L at 180 °C,1,Normal
Alameda,12/30/1964 16:45,Total Dissolved Solids,349,0.1,mg/L at 180 °C,1,Normal
